col0,Petal ID,Petal Loc ID,Device Loc ID,Device Type,DOTID,XPL,YPL,ZPL,X MNT,Y MNT,Z MNT,FCL Source,Proj Distance,Provenance,Notes,XFP,YFP,ZFP,LOCATION,XPIX,YPIX
2244,6,2,541,GIF,1,296.4358607,207.4920166,-14.7400951,,,,Measured,,DESI-4889,,361.7699840283049,-6.3599840516946236,-14.7400951,2541,683.501,3013.47
2216,6,2,239,FIF,1,214.786765,149.0785958,-7.5617432,212.227794,147.423155,-93.973988,Measured,86.5,"DESI-4889, DESI-3543",,261.3799206550534,-5.626680499150935,-7.5617432,2239,1294.482,3014.065
2219,6,2,239,FIF,4,215.4754478,149.802289,-7.5880341,212.227794,147.423155,-93.973988,Measured,86.5,"DESI-4889, DESI-3543",,262.3624504491631,-5.445984482512599,-7.5880341,2239,1288.403,3015.258
2247,6,2,541,GIF,4,295.4418811,207.5752799,-14.6328448,,,,Measured,,DESI-4889,,361.01476961833083,-5.70838646321647,-14.6328448,2541,688.003,3017.562
2218,6,2,239,FIF,3,214.5871461,150.2621495,-7.6112805,212.227794,147.423155,-93.973988,Measured,86.5,"DESI-4889, DESI-3543",,261.91408620057786,-4.551825050267012,-7.6112805,2239,1291.229,3020.96
2245,6,2,541,GIF,2,295.2392203,208.5551453,-14.7091692,,,,Measured,,DESI-4889,,361.42675147795075,-4.796532007002127,-14.7091692,2541,685.613,3023.332
42,2,7,541,GIF,3,294.4172765,207.2704567,-14.6191592,,,,Measured,,DESI-4778,,-359.9707197010308,5.295538137045361,-14.6191592,7541,5266.713,3061.335
43,2,7,541,GIF,4,295.4058657,207.3947642,-14.6968522,,,,Measured,,DESI-4778,,-360.8435019644555,5.776175299116864,-14.6968522,7541,5271.722,3064.258
14,2,7,239,FIF,3,214.5487559,149.0254739,-7.6495149,212.199508,147.40636999999998,-93.9681,Measured,86.5,"DESI-4778, DESI-3543",,-261.1201630048085,5.4569229314271075,-7.6495149,7239,4665.252,3066.25
15,2,7,239,FIF,4,215.3708632,149.5930331,-7.6903278,212.199508,147.40636999999998,-93.9681,Measured,86.5,"DESI-4778, DESI-3543",,-262.11886122897533,5.481124486418131,-7.6903278,7239,4671.421,3066.352
13,2,7,239,FIF,2,216.1920046,150.163303,-7.7439546,212.199508,147.40636999999998,-93.9681,Measured,86.5,"DESI-4778, DESI-3543",,-263.118371731295,5.502565414396634,-7.7439546,7239,4677.602,3066.454
41,2,7,541,GIF,2,296.3907978,207.5195136,-14.7999458,,,,Measured,,DESI-4778,,-361.713585675769,6.254304977883641,-14.7999458,7541,5276.814,3067.192
40,2,7,541,GIF,1,295.2514658,206.4075682,-14.6340271,,,,Measured,,DESI-4778,,-360.1382284750527,6.483977938757056,-14.6340271,7541,5267.592,3068.71
2,2,7,11,FIF,3,53.2643618,32.1206237,-0.5609685,53.473414,31.990609999999997,-86.870305,Measured,86.5,"DESI-4778, DESI-3543",,-61.923434556656275,5.205614273262131,-0.5609685,7011,3387.779,3072.832
12,2,7,239,FIF,1,215.6864945,148.6464302,-7.6786758,212.199508,147.40636999999998,-93.9681,Measured,86.5,"DESI-4778, DESI-3543",,-261.81767587773373,6.4324223115105985,-7.6786758,7239,4669.586,3072.485
3,2,7,11,FIF,4,54.2216468,32.4056477,-0.5600792,53.473414,31.990609999999997,-86.870305,Measured,86.5,"DESI-4778, DESI-3543",,-62.86537938562219,5.537838882503173,-0.5600792,7011,3393.899,3074.929
1,2,7,11,FIF,2,55.1797479,32.6946585,-0.5818985,53.473414,31.990609999999997,-86.870305,Measured,86.5,"DESI-4778, DESI-3543",,-63.81032823159239,5.867318227587883,-0.5818985,7011,3400.044,3077.03
0,2,7,11,FIF,1,54.230996,31.4109349,-0.5616727,53.473414,31.990609999999997,-86.870305,Measured,86.5,"DESI-4778, DESI-3543",,-62.28814867588875,6.347990516313234,-0.5616727,7011,3390.15,3080.259
558,3,3,150,FIF,1,241.3938517,13.3103728,-6.526635,237.942281,13.982645999999999,-92.829613,Measured,86.5,"DESI-4853, DESI-3543",,241.37773652840306,13.335530262356851,-6.526635,3150,1420.432,3135.909
571,3,3,439,FIF,2,409.1136739,13.2103325,-18.9918763,400.530875,13.886961,-104.920078,Measured,86.5,"DESI-4853, DESI-3543",,409.0975761097141,13.270895283349686,-18.9918763,3439,406.853,3138.786
559,3,3,150,FIF,2,242.6990389,14.2343081,-6.5877733,237.942281,13.982645999999999,-92.829613,Measured,86.5,"DESI-4853, DESI-3543",,242.68272865842943,14.25974106417598,-6.5877733,3150,1412.296,3141.901
561,3,3,150,FIF,4,241.7113093,14.254946,-6.5384496,237.942281,13.982645999999999,-92.829613,Measured,86.5,"DESI-4853, DESI-3543",,241.69499472381784,14.280170455974591,-6.5384496,3150,1418.585,3142.039
560,3,3,150,FIF,3,240.6997872,14.2892999,-6.5005628,237.942281,13.982645999999999,-92.829613,Measured,86.5,"DESI-4853, DESI-3543",,240.68346539431622,14.314310824918467,-6.5005628,3150,1424.815,3142.211
573,3,3,439,FIF,4,409.3871571,14.1736559,-19.0116764,400.530875,13.886961,-104.920078,Measured,86.5,"DESI-4853, DESI-3543",,409.370855947979,14.234276393641826,-19.0116764,3439,405.329,3144.819
570,3,3,439,FIF,1,408.5462539,14.7081321,-18.9341758,400.530875,13.886961,-104.920078,Measured,86.5,"DESI-4853, DESI-3543",,408.5298399398593,14.76857506875067,-18.9341758,3439,410.222,3148.143
572,3,3,439,FIF,3,409.6617153,15.1346328,-19.0572032,400.530875,13.886961,-104.920078,Measured,86.5,"DESI-4853, DESI-3543",,409.64521128156144,15.195311230916598,-19.0572032,3439,403.818,3150.832
552,3,3,11,FIF,3,55.0701593,31.9551973,-0.4863459,53.472671,31.972477,-86.876685,Measured,86.5,"DESI-4853, DESI-3543",,55.05011239478219,31.94102178840198,-0.4863459,3011,2621.042,3252.313
553,3,3,11,FIF,4,54.104192,32.2042918,-0.4726665,53.472671,31.972477,-86.876685,Measured,86.5,"DESI-4853, DESI-3543",,54.084092532954706,32.18991236908828,-0.4726665,3011,2627.383,3253.925
551,3,3,11,FIF,2,53.1354154,32.4578319,-0.4824622,53.472671,31.972477,-86.876685,Measured,86.5,"DESI-4853, DESI-3543",,53.115262432732564,32.443247956637926,-0.4824622,3011,2633.751,3255.519
550,3,3,11,FIF,1,54.6153898,33.0650842,-0.4929629,53.472671,31.972477,-86.876685,Measured,86.5,"DESI-4853, DESI-3543",,54.59510861001191,33.050812662741194,-0.4929629,3011,2624.074,3259.57
29,2,7,496,FIF,2,331.0349392,186.5861283,-16.2704318,324.226941,181.96143700000002,-102.21728,Measured,86.5,"DESI-4778, DESI-3543",,-377.43156975303793,43.55535228232501,-16.2704318,7496,5369.887,3302.523
31,2,7,496,FIF,4,330.7465064,185.6336895,-16.1950254,324.226941,181.96143700000002,-102.21728,Measured,86.5,"DESI-4778, DESI-3543",,-376.63830655906617,44.156240502338456,-16.1950254,7496,5365.235,3306.4
4954,11,6,11,FIF,1,53.3278756,32.0527243,-0.497148,53.485314,31.969797999999997,-86.867324,Measured,86.5,"DESI-4963, DESI-3543",,-46.97184727907013,40.854596740567374,-0.497148,6011,3290.029,3308.378
4956,11,6,11,FIF,3,53.7349347,33.1826002,-0.50824,53.485314,31.969797999999997,-86.867324,Measured,86.5,"DESI-4963, DESI-3543",,-48.17222910662188,40.89201502990764,-0.50824,6011,3297.828,3307.72
30,2,7,496,FIF,3,330.4561375,184.6773029,-16.1327659,324.226941,181.96143700000002,-102.21728,Measured,86.5,"DESI-4778, DESI-3543",,-375.84115627219325,44.7591839879863,-16.1327659,7496,5360.594,3310.253
554,3,3,75,FIF,1,152.4735023,40.6286114,-2.7613392,150.961769,40.806798,-89.14187199999999,Measured,86.5,"DESI-4853, DESI-3543",,152.45162228416444,40.634997345895954,-2.7613392,3075,1987.828,3311.737
28,2,7,496,FIF,1,331.5803547,185.083645,-16.2429989,324.226941,181.96143700000002,-102.21728,Measured,86.5,"DESI-4778, DESI-3543",,-376.98946107979293,45.09141024199344,-16.2429989,7496,5367.237,3312.234
4957,11,6,11,FIF,4,54.2818448,32.3467954,-0.4841,53.485314,31.969797999999997,-86.867324,Measured,86.5,"DESI-4963, DESI-3543",,-47.546703822210816,41.670730921454435,-0.4841,6011,3294.355,3313.259
555,3,3,75,FIF,2,154.0451728,40.9261609,-2.8022854,150.961769,40.806798,-89.14187199999999,Measured,86.5,"DESI-4853, DESI-3543",,154.02322993704186,40.93287861576295,-2.8022854,3075,1977.753,3313.669
47,2,7,542,GIF,4,357.1311603,202.5210186,-19.2645611,,,,Measured,,DESI-4778,,-407.909796315476,46.007125147379305,-19.2645611,7542,5547.824,3315.262
45,2,7,542,GIF,2,357.8739247,203.1837747,-19.3694792,,,,Measured,,DESI-4778,,-408.90027795400766,45.90767301956823,-19.3694792,7542,5553.416,3314.56
46,2,7,542,GIF,3,356.3868711,201.8589159,-19.1790556,,,,Measured,,DESI-4778,,-406.91846535223794,46.10515228601731,-19.1790556,7542,5542.204,3315.97
557,3,3,75,FIF,4,153.1472672,41.3608638,-2.7675414,150.961769,40.806798,-89.14187199999999,Measured,86.5,"DESI-4853, DESI-3543",,153.12523259213614,41.367391960002315,-2.7675414,3075,1983.561,3316.533
556,3,3,75,FIF,3,152.2501724,41.80722,-2.7650263,150.961769,40.806798,-89.14187199999999,Measured,86.5,"DESI-4853, DESI-3543",,152.22804358722408,41.81355877514029,-2.7650263,3075,1989.355,3319.348
4955,11,6,11,FIF,2,54.8314157,31.5104933,-0.5036366,53.485314,31.969797999999997,-86.867324,Measured,86.5,"DESI-4963, DESI-3543",,-46.921529077832375,42.45213089303274,-0.5036366,6011,3290.884,3318.835
44,2,7,542,GIF,1,357.5596891,201.6185932,-19.2543842,,,,Measured,,DESI-4778,,-407.72590942580314,46.98905902845332,-19.2543842,7542,5546.714,3321.406
4,2,7,75,FIF,1,152.9750266,42.4279904,-2.833967,150.94769,40.814488,-89.14558000000001,Measured,86.5,"DESI-4778, DESI-3543",,-148.64232355201196,55.487746035523465,-2.833967,7075,3952.809,3397.313
5,2,7,75,FIF,2,152.2229877,41.016195,-2.7956237,150.94769,40.814488,-89.14558000000001,Measured,86.5,"DESI-4778, DESI-3543",,-147.20397781873672,56.18766768124053,-2.7956237,7075,3943.556,3401.953
7,2,7,75,FIF,4,153.1282584,41.439077,-2.8186066,150.94769,40.814488,-89.14558000000001,Measured,86.5,"DESI-4778, DESI-3543",,-148.18489358998053,56.377795206674534,-2.8186066,7075,3949.885,3403.112
6,2,7,75,FIF,3,154.033759,41.8622763,-2.8542257,150.94769,40.814488,-89.14558000000001,Measured,86.5,"DESI-4778, DESI-3543",,-149.16618187602242,56.56780121657372,-2.8542257,7075,3956.179,3404.268
3306,8,4,11,FIF,3,54.0353535,31.4079313,-0.4299905,53.472115,31.977224,-86.87021800000001,Measured,86.5,"DESI-4880, DESI-3543",,25.254446197005105,57.24761866356818,-0.4299905,4011,2817.843,3417.406
3307,8,4,11,FIF,4,54.2737778,32.3796871,-0.4065542,53.472115,31.977224,-86.87021800000001,Measured,86.5,"DESI-4880, DESI-3543",,24.876321039858816,58.173997013486414,-0.4065542,4011,2820.353,3423.441
575,3,3,482,FIF,2,404.9355277,58.6153051,-18.9516733,395.428441,58.027744999999996,-104.809089,Measured,86.5,"DESI-4853, DESI-3543",,404.90984510397345,58.674984873373226,-18.9516733,3482,434.913,3424.356
3304,8,4,11,FIF,1,55.1386763,31.8800467,-0.4256849,53.472115,31.977224,-86.87021800000001,Measured,86.5,"DESI-4880, DESI-3543",,25.86973889818978,58.27797250753921,-0.4256849,4011,2813.819,3424.18
574,3,3,482,FIF,1,403.3498651,58.6898336,-18.771078,395.428441,58.027744999999996,-104.809089,Measured,86.5,"DESI-4853, DESI-3543",,403.32416680648663,58.7491786415116,-18.771078,3482,444.099,3424.953
577,3,3,482,FIF,4,404.1749828,59.2565731,-18.8555486,395.428441,58.027744999999996,-104.809089,Measured,86.5,"DESI-4853, DESI-3543",,404.149164850528,59.316092309578906,-18.8555486,3482,439.448,3428.387
3305,8,4,11,FIF,2,54.5082963,33.3523111,-0.4628364,53.472115,31.977224,-86.87021800000001,Measured,86.5,"DESI-4880, DESI-3543",,24.494525417900206,59.09878265095679,-0.4628364,4011,2822.879,3429.448
576,3,3,482,FIF,3,403.403931,59.8932611,-18.7909056,395.428441,58.027744999999996,-104.809089,Measured,86.5,"DESI-4853, DESI-3543",,403.37797866414553,59.95261752790107,-18.7909056,3482,443.95,3432.43
4405,10,5,11,FIF,2,53.5368014,31.6697368,-0.4910873,53.484669999999994,31.976609999999997,-86.86744300000001,Measured,86.5,"DESI-4892, DESI-3543",,-13.643497574621197,60.71427941645782,-0.4910873,5011,3073.116,3438.821
4404,10,5,11,FIF,1,53.596403,33.2668323,-0.51626,53.484669999999994,31.976609999999997,-86.86744300000001,Measured,86.5,"DESI-4892, DESI-3543",,-15.144037382417459,61.264412738536706,-0.51626,5011,3082.925,3442.311
4407,10,5,11,FIF,4,54.1659185,32.4456433,-0.4962441,53.484669999999994,31.976609999999997,-86.86744300000001,Measured,86.5,"DESI-4892, DESI-3543",,-14.187065771568705,61.55234435279742,-0.4962441,5011,3076.689,3444.227
4406,10,5,11,FIF,3,54.7964007,33.2230777,-0.5239084,53.484669999999994,31.976609999999997,-86.86744300000001,Measured,86.5,"DESI-4892, DESI-3543",,-14.731665344023526,62.39217966790522,-0.5239084,5011,3080.241,3449.635
37,2,7,534,FIF,2,366.8384368,177.0554878,-18.7943387,359.827161,172.810052,-104.75620500000001,Measured,86.5,"DESI-4778, DESI-3543",,-400.79109011926386,72.3139398170654,-18.7943387,7534,5505.337,3481.367
36,2,7,534,FIF,1,368.3288598,177.6152801,-18.9720501,359.827161,172.810052,-104.75620500000001,Measured,86.5,"DESI-4778, DESI-3543",,-402.3258442623534,72.7373283600582,-18.9720501,7534,5514.145,3483.825
39,2,7,534,FIF,4,367.7953128,176.7760258,-18.8676948,359.827161,172.810052,-104.75620500000001,Measured,86.5,"DESI-4778, DESI-3543",,-401.40084168393605,73.10255488045163,-18.8676948,7534,5508.839,3486.212
38,2,7,534,FIF,3,368.7519374,176.4953491,-18.9600251,359.827161,172.810052,-104.75620500000001,Measured,86.5,"DESI-4778, DESI-3543",,-402.0096757585723,73.89200475524416,-18.9600251,7534,5512.194,3490.954
566,3,3,321,FIF,1,304.1934822,85.3723868,-11.1465013,298.91916000000003,84.881159,-97.37378199999999,Measured,86.5,"DESI-4853, DESI-3543",,304.1621534822346,85.41079953303077,-11.1465013,3321,1038.038,3598.322
568,3,3,321,FIF,3,303.2174796,86.0706187,-11.0983114,298.91916000000003,84.881159,-97.37378199999999,Measured,86.5,"DESI-4853, DESI-3543",,303.18600350862454,86.10882538527801,-11.0983114,3321,1044.052,3602.78
569,3,3,321,FIF,4,304.1652679,86.3747483,-11.1462557,298.91916000000003,84.881159,-97.37378199999999,Measured,86.5,"DESI-4853, DESI-3543",,304.1337275863569,86.41315505471472,-11.1462557,3321,1038.299,3604.671
567,3,3,321,FIF,2,305.1159689,86.6812849,-11.2417998,298.91916000000003,84.881159,-97.37378199999999,Measured,86.5,"DESI-4853, DESI-3543",,305.0843638559114,86.71989233896294,-11.2417998,3321,1032.571,3606.597
18,2,7,321,FIF,3,303.4223013,87.1153571,-11.1890835,298.912107,84.886078,-97.375161,Measured,86.5,"DESI-4778, DESI-3543",,-296.6157588757768,107.78693958304505,-11.1890835,7321,4882.111,3719.351
16,2,7,321,FIF,1,303.2654182,85.9260328,-11.1571988,298.912107,84.886078,-97.375161,Measured,86.5,"DESI-4778, DESI-3543",,-295.7896450274644,108.65679043650361,-11.1571988,7321,4877.05,3724.967
19,2,7,321,FIF,4,304.1365993,86.415727,-11.2085266,298.912107,84.886078,-97.375161,Measured,86.5,"DESI-4778, DESI-3543",,-296.78226364491377,108.77283007974569,-11.2085266,7321,4883.01,3725.536
17,2,7,321,FIF,2,304.8499269,85.7161109,-11.2422065,298.912107,84.886078,-97.375161,Measured,86.5,"DESI-4778, DESI-3543",,-296.9479916568638,109.75813875135884,-11.2422065,7321,4883.967,3731.73
584,3,3,517,FIF,3,394.703474,112.8043919,-19.0817502,385.314576,110.90226899999999,-104.933128,Measured,86.5,"DESI-4853, DESI-3543",,394.66635242419534,112.86191049992034,-19.0817502,3517,502.243,3764.8
585,3,3,517,FIF,4,393.846888,113.31581,-18.9796676,385.314576,110.90226899999999,-104.933128,Measured,86.5,"DESI-4853, DESI-3543",,393.8096584839438,113.37314776493527,-18.9796676,3517,507.296,3768.082
583,3,3,517,FIF,2,392.982477,113.8263197,-18.9331342,385.314576,110.90226899999999,-104.933128,Measured,86.5,"DESI-4853, DESI-3543",,392.94513973562806,113.88347497812859,-18.9331342,3517,512.377,3771.363
582,3,3,517,FIF,1,394.5739179,113.995776,-19.1272397,385.314576,110.90226899999999,-104.933128,Measured,86.5,"DESI-4853, DESI-3543",,394.5365448282832,114.05326722434152,-19.1272397,3517,503.209,3772.24
3309,8,4,75,FIF,2,,,,150.960337,40.809175,-89.14358299999999,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4075,2333.642,3844.356
3308,8,4,75,FIF,1,,,,150.960337,40.809175,-89.14358299999999,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4075,2343.22,3848.474
3311,8,4,75,FIF,4,,,,150.960337,40.809175,-89.14358299999999,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4075,2336.949,3849.954
3310,8,4,75,FIF,3,,,,150.960337,40.809175,-89.14358299999999,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4075,2340.278,3855.544
9,2,7,150,FIF,2,241.8525105,15.2777522,-6.6011558,237.94322599999998,14.014467000000002,-92.83484200000001,Measured,86.5,"DESI-4778, DESI-3543",,-204.57650525117006,129.70169281345102,-6.6011558,7150,4308.161,3871.633
11,2,7,150,FIF,4,241.4950928,14.3436617,-6.5568533,237.94322599999998,14.014467000000002,-92.83484200000001,Measured,86.5,"DESI-4778, DESI-3543",,-203.73822495081532,130.24718214652796,-6.5568533,7150,4302.886,3875.235
10,2,7,150,FIF,3,241.1379476,13.4123971,-6.5525463,237.94322599999998,14.014467000000002,-92.83484200000001,Measured,86.5,"DESI-4778, DESI-3543",,-202.90182643656192,130.7905457213569,-6.5525463,7150,4297.544,3878.826
8,2,7,150,FIF,1,242.2889468,13.7404032,-6.6031261,237.94322599999998,14.014467000000002,-92.83484200000001,Measured,86.5,"DESI-4778, DESI-3543",,-204.02574218065206,131.20188567835615,-6.6031261,7150,4304.618,3881.311
4958,11,6,75,FIF,1,152.54557,42.3788421,-2.8052066,150.960651,40.817615,-89.145751,Measured,86.5,"DESI-4963, DESI-3543",,-87.49558784324542,132.00615208417454,-2.8052066,6075,3556.848,3898.365
4959,11,6,75,FIF,2,152.2649103,40.8028,-2.7690701,150.960651,40.817615,-89.145751,Measured,86.5,"DESI-4963, DESI-3543",,-85.91005827130684,132.2270016816041,-2.7690701,6075,3546.618,3899.945
32,2,7,517,FIF,1,393.5068305,114.1500679,-18.9785791,385.399301,110.95024,-104.858572,Measured,86.5,"DESI-4778, DESI-3543",,-385.381794695582,138.8785602236989,-18.9785791,7517,5409.387,3900.263
4961,11,6,75,FIF,4,152.9960245,41.4859022,-2.7841,150.960651,40.817615,-89.145751,Measured,86.5,"DESI-4963, DESI-3543",,-86.78588244395256,132.71082872476714,-2.7841,6075,3552.261,3902.989
34,2,7,517,FIF,3,394.6983247,114.1828824,-19.1181723,385.399301,110.95024,-104.858572,Measured,86.5,"DESI-4778, DESI-3543",,-386.36492443692066,139.55249726210775,-19.1181723,7517,5414.911,3904.214
4960,11,6,75,FIF,3,153.7244062,42.1691696,-2.8257667,150.960651,40.817615,-89.145751,Measured,86.5,"DESI-4963, DESI-3543",,-87.66101809048264,133.19200628136144,-2.8257667,6075,3557.861,3905.976
35,2,7,517,FIF,4,394.1279077,113.3676186,-19.0101997,385.399301,110.95024,-104.858572,Measured,86.5,"DESI-4778, DESI-3543",,-385.42420058935943,139.87664115007877,-19.0101997,7517,5409.497,3906.402
33,2,7,517,FIF,2,393.5568096,112.5513236,-18.9310601,385.399301,110.95024,-104.858572,Measured,86.5,"DESI-4778, DESI-3543",,-384.48231953359755,140.20121878893497,-18.9310601,7517,5404.053,3908.559
564,3,3,239,FIF,3,215.8672568,148.7906273,-7.6682425,212.21605099999996,147.428145,-93.971856,Measured,86.5,"DESI-4853, DESI-3543",,215.82254258661374,148.8103931306064,-7.6682425,3239,1594.533,4008.422
565,3,3,239,FIF,4,215.568819,149.7466486,-7.6721063,212.21605099999996,147.428145,-93.971856,Measured,86.5,"DESI-4853, DESI-3543",,215.5239029790804,149.7663514096828,-7.6721063,3239,1596.561,4014.496
562,3,3,239,FIF,1,216.5669573,149.7656524,-7.7322792,212.21605099999996,147.428145,-93.971856,Measured,86.5,"DESI-4853, DESI-3543",,216.52203724517656,149.7855659142567,-7.7322792,3239,1590.288,4014.542
563,3,3,239,FIF,2,215.2704631,150.6963107,-7.7145887,212.21605099999996,147.428145,-93.971856,Measured,86.5,"DESI-4853, DESI-3543",,215.22534661395963,150.71595050618993,-7.7145887,3239,1598.587,4020.6
3313,8,4,150,FIF,2,241.0805478,13.2691911,-6.4485265,237.94276299999999,13.984186,-92.832362,Measured,86.5,"DESI-4880, DESI-3543",,187.25627560329167,152.4858771303434,-6.4485265,4150,1775.755,4033.734
3315,8,4,150,FIF,4,241.6020942,14.1245463,-6.434591,237.94276299999999,13.984186,-92.832362,Measured,86.5,"DESI-4880, DESI-3543",,187.175632788102,153.4844460572975,-6.434591,4150,1776.397,4040.041
3312,8,4,150,FIF,1,240.9213032,14.8628494,-6.4556352,237.94276299999999,13.984186,-92.832362,Measured,86.5,"DESI-4880, DESI-3543",,186.1909336633432,153.6817668287583,-6.4556352,4150,1782.601,4041.38
3314,8,4,150,FIF,3,242.1158597,14.9802574,-6.5076106,237.94276299999999,13.984186,-92.832362,Measured,86.5,"DESI-4880, DESI-3543",,187.08848511686438,154.47873060361778,-6.5076106,4150,1777.06,4046.394
4968,11,6,239,FIF,3,214.7801967,150.4229,-7.6717716,212.228283,147.42600900000002,-93.97340600000001,Measured,86.5,"DESI-4963, DESI-3543",,-209.4953255205181,157.74971855550012,-7.6717716,6239,4337.529,4049.993
4966,11,6,239,FIF,1,214.7988892,149.2237577,-7.6285,212.228283,147.42600900000002,-93.97340600000001,Measured,86.5,"DESI-4963, DESI-3543",,-208.36083330045426,158.13858751520277,-7.6285,6239,4330.403,4052.641
4969,11,6,239,FIF,4,215.5878795,149.8348454,-7.6661762,212.228283,147.42600900000002,-93.97340600000001,Measured,86.5,"DESI-4963, DESI-3543",,-209.18608883349927,158.6997356023991,-7.6661762,6239,4335.488,4056.014
4967,11,6,239,FIF,2,216.3971278,149.2470622,-7.7065176,212.228283,147.42600900000002,-93.97340600000001,Measured,86.5,"DESI-4963, DESI-3543",,-208.8775946929794,159.65115731043397,-7.7065176,6239,4333.498,4062.078
4408,10,5,75,FIF,1,152.2181118,40.9167629,-2.7296515,150.966222,40.812768,-89.144706,Measured,86.5,"DESI-4892, DESI-3543",,8.051051105104815,157.42443954215622,-2.7296515,5075,2934.545,4067.948
4410,10,5,75,FIF,3,152.3098807,42.1163053,-2.7417114,150.966222,40.812768,-89.144706,Measured,86.5,"DESI-4892, DESI-3543",,6.938551974491335,157.88233602040128,-2.7417114,5075,2941.748,4070.824
4411,10,5,75,FIF,4,153.0621285,41.456521,-2.7374047,150.966222,40.812768,-89.144706,Measured,86.5,"DESI-4892, DESI-3543",,7.798473933154258,158.39392794776197,-2.7374047,5075,2936.184,4074.167
4409,10,5,75,FIF,2,153.8143628,40.796797,-2.7692233,150.966222,40.812768,-89.144706,Measured,86.5,"DESI-4892, DESI-3543",,8.658334371067827,158.90552566627093,-2.7692233,5075,2930.643,4077.53
588,3,3,534,FIF,3,368.6138658,176.4007048,-18.9301568,359.824472,172.817667,-104.760586,Measured,86.5,"DESI-4853, DESI-3543",,368.5633197511418,176.45271451884838,-18.9301568,3534,668.369,4163.564
589,3,3,534,FIF,4,367.6521056,176.6557922,-18.8355077,359.824472,172.817667,-104.760586,Measured,86.5,"DESI-4853, DESI-3543",,367.6015057241314,176.70759888751155,-18.8355077,3534,673.895,4165.957
587,3,3,534,FIF,2,366.688753,176.9138375,-18.7649245,359.824472,172.817667,-104.760586,Measured,86.5,"DESI-4853, DESI-3543",,366.6380986727497,176.96544081995634,-18.7649245,3534,679.49,4168.313
586,3,3,534,FIF,1,368.165744,177.5089156,-18.9441155,359.824472,172.817667,-104.760586,Measured,86.5,"DESI-4853, DESI-3543",,368.1149640200448,177.5608306965411,-18.9441155,3534,670.585,4170.721
24,2,7,482,FIF,1,403.378917,60.1515036,-18.8544788,395.456814,58.052039,-104.809831,Measured,86.5,"DESI-4778, DESI-3543",,-361.6217830437431,188.36355678456772,-18.8544788,7482,5262.502,4212.601
26,2,7,482,FIF,3,404.5705847,60.2063583,-18.9826769,395.456814,58.052039,-104.809831,Measured,86.5,"DESI-4778, DESI-3543",,-362.6180106110218,189.01976679632412,-18.9826769,7482,5268.232,4216.404
27,2,7,482,FIF,4,404.0125635,59.3795455,-18.9038053,395.456814,58.052039,-104.809831,Measured,86.5,"DESI-4778, DESI-3543",,-361.6805244458834,189.36054055715005,-18.9038053,7482,5262.665,4218.701
25,2,7,482,FIF,2,403.4551535,58.5538514,-18.8375457,395.456814,58.052039,-104.809831,Measured,86.5,"DESI-4778, DESI-3543",,-360.7441903860036,189.70076869117747,-18.8375457,7482,5257.107,4221.021
579,3,3,496,FIF,2,331.6191057,184.633307,-14.4655737,324.23751,181.974367,-102.218808,Measured,86.5,"DESI-4853, DESI-3543",,331.5668225895825,184.6775070156067,-14.4655737,3496,898.706,4222.921
581,3,3,496,FIF,4,330.9925574,185.4093991,-14.4329673,324.23751,181.974367,-102.218808,Measured,86.5,"DESI-4853, DESI-3543",,330.94011047205385,185.4534668352224,-14.4329673,3496,895.247,4227.681
