col0,Petal ID,Petal Loc ID,Device Loc ID,Device Type,DOTID,XPL,YPL,ZPL,X MNT,Y MNT,Z MNT,FCL Source,Proj Distance,Provenance,Notes,XFP,YFP,ZFP,LOCATION,XPIX,YPIX
580,3,3,496,FIF,3,330.3659752,186.187176,-14.424778,324.23751,181.974367,-102.218808,Measured,86.5,"DESI-4853, DESI-3543",,330.31336409886796,186.2311114476443,-14.424778,3496,891.778,4232.437
578,3,3,496,FIF,1,330.072568,185.0285566,-14.3495617,324.23751,181.974367,-102.218808,Measured,86.5,"DESI-4853, DESI-3543",,330.02020148764177,185.0724301357871,-14.3495617,3496,898.901,4232.781
594,3,3,542,GIF,1,356.4298007,201.8725782,-19.214364,,,,Measured,,DESI-4853,,356.3738778611261,201.92201531954953,-19.214364,3542,745.97,4324.111
595,3,3,542,GIF,2,357.8938458,202.5054687,-19.3626566,,,,Measured,,DESI-4853,,357.8377893265877,202.55521486243822,-19.3626566,3542,737.582,4327.608
597,3,3,542,GIF,4,356.9241503,202.7442459,-19.288544,,,,Measured,,DESI-4853,,356.86804344280466,202.79378735633887,-19.288544,3542,743.359,4329.242
596,3,3,542,GIF,3,355.9533445,202.9832818,-19.2363738,,,,Measured,,DESI-4853,,355.89718720443534,203.0326183158516,-19.2363738,3542,749.062,4330.868
590,3,3,541,GIF,1,295.2002921,206.528849,-14.6879545,,,,Measured,,DESI-4853,,295.143387695946,206.56536058909188,-14.6879545,3541,1111.0,4366.0
593,3,3,541,GIF,4,295.3785899,207.5081148,-14.7489353,,,,Measured,,DESI-4853,,295.32147877092297,207.54466400558135,-14.7489353,3541,1113.0,4369.0
591,3,3,541,GIF,2,296.3696424,207.6088594,-14.8562398,,,,Measured,,DESI-4853,,296.3125099818577,207.6456178125358,-14.8562398,3541,1119.39,4368.701
592,3,3,541,GIF,3,294.3840437,207.4096216,-14.6796569,,,,Measured,,DESI-4853,,294.32695338480005,207.44596086106378,-14.6796569,3541,1107.0,4370.0
4995,11,6,541,GIF,2,,,,,,,Measured,,DESI-4963,No metrology available,0.0106,0.0638,0.0,6541,4817.537,4403.349
4994,11,6,541,GIF,1,,,,,,,Measured,,DESI-4963,No metrology available,0.0106,0.0638,0.0,6541,4827.189,4403.083
4997,11,6,541,GIF,4,,,,,,,Measured,,DESI-4963,No metrology available,0.0106,0.0638,0.0,6541,4822.189,4406.911
4996,11,6,541,GIF,3,,,,,,,Measured,,DESI-4963,No metrology available,0.0106,0.0638,0.0,6541,4826.659,4410.316
21,2,7,439,FIF,2,409.4754916,15.200297,-19.052108,400.565341,13.911491,-104.914786,Measured,86.5,"DESI-4778, DESI-3543",,-340.1265973044028,228.3102235626671,-19.052108,7439,5127.818,4464.049
23,2,7,439,FIF,4,409.2612813,14.2228938,-19.0138835,400.565341,13.911491,-104.914786,Measured,86.5,"DESI-4778, DESI-3543",,-339.3786984621591,228.97494184116323,-19.0138835,7439,5123.255,4468.334
22,2,7,439,FIF,3,409.0467027,13.2475596,-18.9920267,400.565341,13.911491,-104.914786,Measured,86.5,"DESI-4778, DESI-3543",,-338.6317180592845,229.63776991464,-18.9920267,7439,5118.691,4472.582
20,2,7,439,FIF,1,410.1332553,13.7439469,-19.1159434,400.565341,13.911491,-104.914786,Measured,86.5,"DESI-4778, DESI-3543",,-339.80249250607693,229.87501261506677,-19.1159434,7439,5125.516,4473.665
4964,11,6,150,FIF,3,240.8094966,13.6476,-6.5062849,237.94586600000002,13.993367999999998,-92.834135,Measured,86.5,"DESI-4963, DESI-3543",,-87.4894561780851,224.82858996350242,-6.5062849,6150,3554.869,4490.856
4965,11,6,150,FIF,4,241.6003902,14.2612352,-6.5375541,237.94586600000002,13.993367999999998,-92.834135,Measured,86.5,"DESI-4963, DESI-3543",,-88.31772316255255,225.39075955325376,-6.5375541,6150,3560.158,4494.283
4962,11,6,150,FIF,1,241.9681423,13.3316199,-6.5517857,237.94586600000002,13.993367999999998,-92.834135,Measured,86.5,"DESI-4963, DESI-3543",,-87.54754914164474,226.02814341763002,-6.5517857,6150,3555.19,4498.352
4963,11,6,150,FIF,2,242.387483,14.8751452,-6.5825234,237.94586600000002,13.993367999999998,-92.834135,Measured,86.5,"DESI-4963, DESI-3543",,-89.14507523789622,225.94922988132535,-6.5825234,6150,3565.47,4497.693
4413,10,5,150,FIF,2,240.8381074,14.9212425,-6.5176201,237.954781,13.993972,-92.833391,Measured,86.5,"DESI-4892, DESI-3543",,60.15523793758745,233.6768127218585,-6.5176201,5150,2600.622,4553.85
4415,10,5,150,FIF,4,241.5859157,14.2585773,-6.5389001,237.954781,13.993972,-92.833391,Measured,86.5,"DESI-4892, DESI-3543",,61.01652818937976,234.18329226044565,-6.5389001,5150,2595.114,4557.026
4414,10,5,150,FIF,3,242.3355281,13.5980266,-6.5736926,237.954781,13.993972,-92.833391,Measured,86.5,"DESI-4892, DESI-3543",,61.87636480212266,234.69214093823808,-6.5736926,5150,2589.602,4560.186
4412,10,5,150,FIF,1,242.4316246,14.7909641,-6.5915211,237.954781,13.993972,-92.833391,Measured,86.5,"DESI-4892, DESI-3543",,60.771484494879395,235.15211259267397,-6.5915211,5150,2596.763,4563.058
3324,8,4,439,FIF,1,409.0123539,13.1479475,-18.9064726,400.521463,13.878734,-104.91623,Measured,86.5,"DESI-4880, DESI-3543",,323.20524141234023,251.0707892389855,-18.9064726,4439,956.583,4631.601
3320,8,4,321,FIF,1,303.4407262,85.7620512,-11.1101051,298.926607,84.8821,-97.373375,Measured,86.5,"DESI-4880, DESI-3543",,195.11389902991476,247.7867919719302,-11.1101051,4321,1742.0,4633.0
3326,8,4,439,FIF,3,408.5440803,14.2513835,-18.8496952,400.521463,13.878734,-104.91623,Measured,86.5,"DESI-4880, DESI-3543",,322.1779295418572,251.68843111848994,-18.8496952,4439,962.843,4635.546
3327,8,4,439,FIF,4,409.5069331,14.0157615,-18.9460114,400.521463,13.878734,-104.91623,Measured,86.5,"DESI-4880, DESI-3543",,323.09545752107636,252.0635919489373,-18.9460114,4439,957.507,4637.63
3317,8,4,239,FIF,2,,,,212.22283900000002,147.434437,-93.973688,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4239,2438.187,4638.401
3321,8,4,321,FIF,2,305.03712,85.7544323,-11.219592,298.926607,84.8821,-97.373375,Measured,86.5,"DESI-4880, DESI-3543",,196.4100573246929,248.71872806801923,-11.219592,4321,1733.806,4638.556
3323,8,4,321,FIF,4,304.2442223,86.3585108,-11.1449845,298.926607,84.8821,-97.373375,Measured,86.5,"DESI-4880, DESI-3543",,195.41352533341174,248.74156635124717,-11.1449845,4321,1740.083,4638.791
3322,8,4,321,FIF,3,303.4441238,86.9628215,-11.137061,298.926607,84.8821,-97.373375,Measured,86.5,"DESI-4880, DESI-3543",,194.41103054988452,248.7603610536228,-11.137061,4321,1745.407,4638.184
3325,8,4,439,FIF,2,410.4759771,13.7825693,-19.076007,400.521463,13.878734,-104.91623,Measured,86.5,"DESI-4880, DESI-3543",,324.0165671097554,252.44435697059805,-19.076007,4439,952.131,4639.752
3319,8,4,239,FIF,4,,,,212.22283900000002,147.434437,-93.973688,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4239,2433.021,4642.02
3318,8,4,239,FIF,3,,,,212.22283900000002,147.434437,-93.973688,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4239,2427.873,4645.6
3316,8,4,239,FIF,1,,,,212.22283900000002,147.434437,-93.973688,Measured,86.5,"DESI-4880, DESI-3543",No metrology available,-0.0104,0.0815,0.0,4239,2435.235,4647.867
4983,11,6,496,FIF,2,329.9451147,186.2984,-16.1561509,324.224874,181.958637,-102.214182,Measured,86.5,"DESI-4963, DESI-3543",,-279.24936747939984,256.1589837117611,-16.1561509,6496,4756.384,4650.774
4418,10,5,239,FIF,3,214.6195258,150.0819789,-7.6682467,212.220089,147.423038,-93.975041,Measured,86.5,"DESI-4892, DESI-3543",,-76.49315480758293,250.5010644278874,-7.6682467,5239,3483.389,4652.818
4416,10,5,239,FIF,1,215.0814505,148.9745664,-7.6458251,212.220089,147.423038,-93.975041,Measured,86.5,"DESI-4892, DESI-3543",,-75.29720558279367,250.59823605621762,-7.6458251,5239,3475.759,4653.559
4985,11,6,496,FIF,4,330.7453402,185.6980309,-16.1777545,324.224874,181.958637,-102.214182,Measured,86.5,"DESI-4963, DESI-3543",,-278.92611302327435,257.1057204564162,-16.1777545,6496,4754.281,4656.587
4419,10,5,239,FIF,4,215.5883975,149.8346945,-7.6748059,212.220089,147.423038,-93.975041,Measured,86.5,"DESI-4892, DESI-3543",,-75.95862106184249,251.34612988109734,-7.6748059,5239,3479.829,4658.003
4982,11,6,496,FIF,1,331.5403329,186.2961,-16.282319,324.224874,181.958637,-102.214182,Measured,86.5,"DESI-4963, DESI-3543",,-279.7408465740174,257.6766051056421,-16.282319,6496,4758.75,4659.629
4984,11,6,496,FIF,3,331.5433265,185.0969,-16.2176,324.224874,181.958637,-102.214182,Measured,86.5,"DESI-4963, DESI-3543",,-278.6014412067656,258.05056367382707,-16.2176,6496,4752.105,4662.432
4417,10,5,239,FIF,2,216.556895,149.588635,-7.7275904,212.220089,147.423038,-93.975041,Measured,86.5,"DESI-4892, DESI-3543",,-75.42536790060514,252.19121789490237,-7.7275904,5239,3476.485,4663.441
4971,11,6,321,FIF,2,303.3960673,87.1217275,-11.1332781,298.920542,84.882014,-97.374794,Measured,86.5,"DESI-4963, DESI-3543",,-176.7252013270919,261.605050255024,-11.1332781,6321,4120.586,4707.149
4973,11,6,321,FIF,4,304.0417594,86.3598471,-11.1526,298.920542,84.882014,-97.374794,Measured,86.5,"DESI-4963, DESI-3543",,-176.20054122028927,262.45482187389365,-11.1526,6321,4117.239,4712.537
4970,11,6,321,FIF,1,304.952596,86.7673391,-11.2310654,298.920542,84.882014,-97.374794,Measured,86.5,"DESI-4963, DESI-3543",,-176.86990279618612,263.19484087545817,-11.2310654,6321,4121.121,4716.747
4972,11,6,321,FIF,3,304.6894248,85.5977,-11.1867183,298.920542,84.882014,-97.374794,Measured,86.5,"DESI-4963, DESI-3543",,-175.6762381754195,263.3065524589591,-11.1867183,6321,4113.818,4717.825
4998,11,6,542,GIF,1,355.9585275,202.2403588,-19.3104647,,,,Measured,,DESI-4963,,-302.45901556328783,275.96191106370026,-19.3104647,6542,4893.088,4765.503
5000,11,6,542,GIF,3,356.449309,203.3317,-19.4058126,,,,Measured,,DESI-4963,,-303.64866359963565,276.09086704523475,-19.4058126,6542,4899.926,4765.745
5001,11,6,542,GIF,4,356.932164,202.4553041,-19.3782564,,,,Measured,,DESI-4963,,-302.96471692358335,276.8212338495727,-19.3782564,6542,4895.701,4770.289
4999,11,6,542,GIF,2,357.4149924,201.5808,-19.3813429,,,,Measured,,DESI-4963,,-302.2825609480769,277.5509899114483,-19.3813429,6542,4891.48,4774.861
3329,8,4,482,FIF,2,403.2930186,59.1682224,-18.7692889,395.422555,58.021904000000006,-104.808035,Measured,86.5,"DESI-4880, DESI-3543",,291.53435217550043,284.94602020636376,-18.7692889,4482,1156.525,4844.057
3331,8,4,482,FIF,4,404.2830828,59.2305417,-18.8620982,395.422555,58.021904000000006,-104.808035,Measured,86.5,"DESI-4880, DESI-3543",,292.29881610505635,285.57824304340943,-18.8620982,4482,1152.138,4847.685
3330,8,4,482,FIF,3,405.2801588,59.2903144,-18.9970599,395.422555,58.021904000000006,-104.808035,Measured,86.5,"DESI-4880, DESI-3543",,293.07044993039517,286.2125257603695,-18.9970599,4482,1147.696,4851.338
3328,8,4,482,FIF,1,404.5029108,60.2046036,-18.9360752,395.422555,58.021904000000006,-104.808035,Measured,86.5,"DESI-4880, DESI-3543",,291.90428907754375,286.49555943330864,-18.9360752,4482,1154.761,4853.284
4991,11,6,534,FIF,2,366.6898795,176.7900066,-18.7591096,359.806902,172.809518,-104.753114,Measured,86.5,"DESI-4963, DESI-3543",,-281.5790014794991,294.0424905542126,-18.7591096,6534,4762.693,4880.268
4993,11,6,534,FIF,4,367.674385,176.6285437,-18.8353596,359.806902,172.809518,-104.753114,Measured,86.5,"DESI-4963, DESI-3543",,-281.73013594581556,295.0286344183104,-18.8353596,6534,4763.395,4886.054
4990,11,6,534,FIF,1,368.0986562,177.5321,-18.9341186,359.806902,172.809518,-104.753114,Measured,86.5,"DESI-4963, DESI-3543",,-282.7206346696186,295.15245815013776,-18.9341186,6534,4769.278,4886.485
4992,11,6,534,FIF,3,368.6563334,176.467541,-18.9346178,359.806902,172.809518,-104.753114,Measured,86.5,"DESI-4963, DESI-3543",,-281.88091668497225,296.0122042929859,-18.9346178,6534,4764.038,4891.82
4420,10,5,321,FIF,1,303.2101409,86.8976676,-11.1103497,298.919146,84.88485899999999,-97.373302,Measured,86.5,"DESI-4892, DESI-3543",,10.971215287290253,315.23543120596526,-11.1103497,5321,2922.211,5057.328
4421,10,5,321,FIF,2,303.915333,85.4636958,-11.1253445,298.919146,84.88485899999999,-97.373302,Measured,86.5,"DESI-4892, DESI-3543",,12.552907596480072,315.46307228342584,-11.1253445,5321,2912.162,5058.704
4423,10,5,321,FIF,4,304.0959434,86.4465506,-11.1447951,298.919146,84.88485899999999,-97.373302,Measured,86.5,"DESI-4892, DESI-3543",,11.673943208469357,315.9385144766314,-11.1447951,5321,2917.776,5061.568
4422,10,5,321,FIF,3,304.2827325,87.4295923,-11.1955889,298.919146,84.88485899999999,-97.373302,Measured,86.5,"DESI-4892, DESI-3543",,10.796710071685172,316.41989081126525,-11.1955889,5321,2923.369,5064.402
3337,8,4,517,FIF,2,392.8122296,113.0276441,-18.8193356,385.307358,110.902294,-104.92268200000001,Measured,86.5,"DESI-4880, DESI-3543",,251.4042786645898,322.36608760247975,-18.8193356,4517,1410.782,5077.51
3339,8,4,517,FIF,4,393.7826502,113.2444847,-18.9040819,385.307358,110.902294,-104.92268200000001,Measured,86.5,"DESI-4880, DESI-3543",,252.0620459804133,323.1117940761991,-18.9040819,4517,1407.06,5081.762
3338,8,4,517,FIF,3,394.75476,113.4668792,-19.0647797,385.307358,110.902294,-104.92268200000001,Measured,86.5,"DESI-4880, DESI-3543",,252.7179163896734,323.86298698294365,-19.0647797,4517,1403.0,5086.0
3336,8,4,517,FIF,1,393.8416847,114.242667,-18.977333,385.307358,110.902294,-104.92268200000001,Measured,86.5,"DESI-4880, DESI-3543",,251.52324296224333,323.95413859231735,-18.977333,4517,1410.537,5086.88
4987,11,6,517,FIF,2,392.9551964,113.8171862,-18.9477967,385.29416000000003,110.895917,-104.920404,Measured,86.5,"DESI-4963, DESI-3543",,-229.82571890524514,338.5064166491662,-18.9477967,6517,4437.938,5160.707
4989,11,6,517,FIF,4,393.901097,113.5054443,-19.0288948,385.29416000000003,110.895917,-104.920404,Measured,86.5,"DESI-4963, DESI-3543",,-229.82200458983638,339.5023569893258,-19.0288948,6517,4437.741,5166.583
4986,11,6,517,FIF,1,394.4605378,114.330992,-19.1229751,385.29416000000003,110.895917,-104.920404,Measured,86.5,"DESI-4963, DESI-3543",,-230.78015455116042,339.77885593199034,-19.1229751,6517,4443.49,5167.961
4988,11,6,517,FIF,3,394.8461969,113.1954,-19.1240447,385.29416000000003,110.895917,-104.920404,Measured,86.5,"DESI-4963, DESI-3543",,-229.8196567503469,340.4970105856055,-19.1240447,6517,4437.502,5172.482
3345,8,4,541,GIF,2,295.1618907,206.6020455,-14.5702376,,,,Measured,,DESI-4880,,117.40518891168087,340.6964239345011,-14.5702376,4541,2248.064,5207.462
3347,8,4,541,GIF,4,295.4349861,207.5601498,-14.642627,,,,Measured,,DESI-4880,,117.06313911907242,341.6321305586928,-14.642627,4541,2250.351,5213.069
3344,8,4,541,GIF,1,294.5902828,208.0970679,-14.6549824,,,,Measured,,DESI-4880,,116.06415591797617,341.5701848157722,-14.6549824,4541,2256.621,5212.78
3346,8,4,541,GIF,3,295.706515,208.5169733,-14.7912053,,,,Measured,,DESI-4880,,116.72057447912982,342.56588032235993,-14.7912053,4541,2252.635,5218.692
3332,8,4,496,FIF,1,330.3879962,184.6909533,-16.0333032,324.23512200000005,181.966775,-102.217952,Measured,86.5,"DESI-4880, DESI-3543",,158.7832673808649,343.6678027881776,-16.0333032,4496,1988.828,5220.523
4445,10,5,541,GIF,2,294.5715197,208.092161,-14.7122253,,,,Measured,,DESI-4892,,-106.96265261954109,344.46442036491146,-14.7122253,5541,3672.289,5222.64
3334,8,4,496,FIF,3,329.793575,185.7343605,-16.0476728,324.23512200000005,181.966775,-102.217952,Measured,86.5,"DESI-4880, DESI-3543",,157.68916158086722,344.1627448518908,-16.0476728,4496,1995.736,5223.601
3335,8,4,496,FIF,4,330.7847148,185.6074468,-16.0935423,324.23512200000005,181.966775,-102.217952,Measured,86.5,"DESI-4880, DESI-3543",,158.5656961964928,344.64248671789994,-16.0935423,4496,1990.389,5226.31
4447,10,5,541,GIF,4,295.38034,207.5069715,-14.7286453,,,,Measured,,DESI-4892,,-106.15619680694586,345.05286411832697,-14.7286453,5541,3667.224,5226.35
3333,8,4,496,FIF,2,331.7723075,185.4797674,-16.2040409,324.23512200000005,181.966775,-102.217952,Measured,86.5,"DESI-4880, DESI-3543",,159.43981072100166,345.11952462867896,-16.2040409,4496,1985.022,5229.045
4446,10,5,541,GIF,3,296.1913053,206.9232781,-14.7747107,,,,Measured,,DESI-4892,,-105.35050116332789,345.6438101673557,-14.7747107,5541,3662.091,5229.881
4444,10,5,541,GIF,1,296.1644395,208.1213393,-14.8557079,,,,Measured,,DESI-4892,,-106.4982456257519,345.9884187266371,-14.8557079,5541,3669.12,5231.615
3342,8,4,534,FIF,3,367.1542148,175.8718261,-18.6889967,359.814753,172.818861,-104.756651,Measured,86.5,"DESI-4880, DESI-3543",,193.71416037312397,358.13723779705447,-18.6889967,4534,1774.8,5300.993
3340,8,4,534,FIF,1,368.330909,175.659715,-18.8106756,359.814753,172.818861,-104.756651,Measured,86.5,"DESI-4880, DESI-3543",,194.79089675797087,358.6570830784641,-18.8106756,4534,1768.33,5303.817
3343,8,4,534,FIF,4,367.882127,176.5525067,-18.7692021,359.814753,172.818861,-104.756651,Measured,86.5,"DESI-4880, DESI-3543",,193.90313848923336,359.1157415128149,-18.7692021,4534,1773.906,5306.654
3341,8,4,534,FIF,2,368.6063155,177.234796,-18.935194,359.814753,172.818861,-104.756651,Measured,86.5,"DESI-4880, DESI-3543",,194.08815833657056,360.0933586815052,-18.935194,4534,1772.995,5312.388
4979,11,6,482,FIF,2,403.1306501,59.1564,-18.781727,395.40474900000004,58.014058,-104.80347900000001,Measured,86.5,"DESI-4963, DESI-3543",,-180.99716676050903,365.09803001601074,-18.781727,6482,4132.24,5330.43
4978,11,6,482,FIF,1,404.2551499,60.2878892,-18.9270048,395.40474900000004,58.014058,-104.80347900000001,Measured,86.5,"DESI-4963, DESI-3543",,-182.4211063723247,365.81717088664664,-18.9270048,6482,4140.744,5334.145
4981,11,6,482,FIF,4,404.1162654,59.2976197,-18.8787823,395.40474900000004,58.014058,-104.80347900000001,Measured,86.5,"DESI-4963, DESI-3543",,-181.43646871321764,365.9915591524179,-18.8787823,6482,4134.686,5335.375
4980,11,6,482,FIF,3,405.099252,59.44,-18.998254,395.40474900000004,58.014058,-104.80347900000001,Measured,86.5,"DESI-4963, DESI-3543",,-181.87606079864713,366.88222946405705,-18.998254,6482,4136.953,5340.015
4433,10,5,496,FIF,2,330.3595434,184.7337566,-16.1163454,324.22587599999997,181.95918500000002,-102.214536,Measured,86.5,"DESI-4892, DESI-3543",,-73.68982688271862,371.28450172110325,-16.1163454,5496,3460.435,5386.497
4432,10,5,496,FIF,1,330.1917804,186.3240248,-16.1735488,324.22587599999997,181.95918500000002,-102.214536,Measured,86.5,"DESI-4892, DESI-3543",,-75.25412130733113,371.6162852728753,-16.1735488,5496,3470.168,5388.222
4435,10,5,496,FIF,4,330.8722724,185.5922679,-16.1817383,324.22587599999997,181.95918500000002,-102.214536,Measured,86.5,"DESI-4892, DESI-3543",,-74.34791822660522,372.0373951151307,-16.1817383,5496,3464.461,5390.787
3350,8,4,542,GIF,3,356.3444195,202.0274774,-19.1936886,,,,Measured,,DESI-4880,,169.59765200391337,372.9481727247654,-19.1936886,4542,1927.657,5392.246
4434,10,5,496,FIF,3,331.3801602,186.447177,-16.2779235,324.22587599999997,181.95918500000002,-102.214536,Measured,86.5,"DESI-4892, DESI-3543",,-75.00407937984261,372.78457121728724,-16.2779235,5496,3468.458,5394.945
3348,8,4,542,GIF,1,357.5379214,201.9252351,-19.2768855,,,,Measured,,DESI-4880,,170.62342489044278,373.5667923643455,-19.2768855,4542,1921.432,5395.702
3351,8,4,542,GIF,4,357.0039072,202.7723117,-19.3048001,,,,Measured,,DESI-4880,,169.69356707412004,373.93837596663803,-19.3048001,4542,1927.267,5398.019
3349,8,4,542,GIF,2,357.6625229,203.5198689,-19.4714598,,,,Measured,,DESI-4880,,169.7871765099364,374.9302699534554,-19.4714598,4542,1926.908,5403.788
4976,11,6,439,FIF,3,408.4392442,14.5194497,-18.8955522,400.511128,13.879278,-104.91119199999999,Measured,86.5,"DESI-4963, DESI-3543",,-140.19425593054433,383.9596569661222,-18.8955522,6439,3875.732,5449.952
4974,11,6,439,FIF,1,408.7603364,13.364,-18.927508,400.511128,13.879278,-104.91119199999999,Measured,86.5,"DESI-4963, DESI-3543",,-139.1948939595351,384.62255956909763,-18.927508,6439,3869.513,5453.895
4977,11,6,439,FIF,4,409.3660721,14.15548,-18.9904925,400.511128,13.879278,-104.91119199999999,Measured,86.5,"DESI-4963, DESI-3543",,-140.13497529859913,384.95362361818496,-18.9904925,6439,3875.256,5455.605
4975,11,6,439,FIF,2,410.2913686,13.7942,-19.1027224,400.511128,13.879278,-104.91119199999999,Measured,86.5,"DESI-4963, DESI-3543",,-140.07777841382267,385.9453016746549,-19.1027224,6439,3874.776,5461.326
4425,10,5,439,FIF,2,408.8251567,15.0968282,-18.9427123,400.507487,13.882634,-104.913789,Measured,86.5,"DESI-4892, DESI-3543",,111.89049104196663,393.4990362988207,-18.9427123,5439,2291.097,5519.413
4427,10,5,439,FIF,4,409.4245628,14.3008864,-18.9966485,400.507487,13.882634,-104.913789,Measured,86.5,"DESI-4892, DESI-3543",,112.83268589079132,393.8231965810156,-18.9966485,5439,2285.247,5521.251
4426,10,5,439,FIF,3,410.025275,13.5003502,-19.0648396,400.507487,13.882634,-104.913789,Measured,86.5,"DESI-4892, DESI-3543",,113.77965389032809,394.14717954753183,-19.0648396,5439,2279.408,5522.999
4424,10,5,439,FIF,1,410.3507246,14.6533774,-19.132447,400.507487,13.882634,-104.913789,Measured,86.5,"DESI-4892, DESI-3543",,112.78359345519786,394.8129518627028,-19.132447,5439,2285.707,5526.913
4448,10,5,542,GIF,1,355.786177,202.4871952,-19.2507157,,,,Measured,,DESI-4892,,-82.7186863949407,400.95229527339114,-19.2507157,5542,3515.35,5559.146
4450,10,5,542,GIF,3,356.1560721,203.6296976,-19.3600394,,,,Measured,,DESI-4892,,-83.69100483718205,401.6570867077085,-19.3600394,5542,3521.29,5562.765
4451,10,5,542,GIF,4,356.7325816,202.8121315,-19.3259339,,,,Measured,,DESI-4892,,-82.73531796268831,401.95278947972776,-19.3259339,5542,3515.335,5564.57
4449,10,5,542,GIF,2,357.308205,201.9950274,-19.322604,,,,Measured,,DESI-4892,,-81.7803442585623,402.24779224800653,-19.322604,5542,3509.341,5566.45
4428,10,5,482,FIF,1,403.2525984,59.6303713,-18.7889346,395.405269,58.023044999999996,-104.805984,Measured,86.5,"DESI-4892, DESI-3543",,67.81410377256354,401.9584660859906,-18.7889346,5482,2568.389,5571.87
4429,10,5,482,FIF,2,404.2755433,58.4051111,-18.8723069,395.405269,58.023044999999996,-104.805984,Measured,86.5,"DESI-4892, DESI-3543",,69.295470819433,402.552798062742,-18.8723069,5482,2559.194,5575.044
4431,10,5,482,FIF,4,404.2220924,59.4025122,-18.8804898,395.405269,58.023044999999996,-104.805984,Measured,86.5,"DESI-4892, DESI-3543",,68.33035490627177,402.81012514478925,-18.8804898,5482,2565.274,5576.593
4430,10,5,482,FIF,3,404.1653926,60.4012911,-18.8994977,395.405269,58.023044999999996,-104.805984,Measured,86.5,"DESI-4892, DESI-3543",,67.36292480562389,403.0647879782882,-18.8994977,5482,2571.344,5578.093
4441,10,5,534,FIF,2,367.0645189,177.4544535,-18.8013837,359.809584,172.807949,-104.754311,Measured,86.5,"DESI-4892, DESI-3543",,-55.426096090603735,403.944563227941,-18.8013837,5534,3343.907,5579.434
4443,10,5,534,FIF,4,367.7374694,176.719347,-18.8157118,359.809584,172.807949,-104.754311,Measured,86.5,"DESI-4892, DESI-3543",,-54.51903736057584,404.3574656402283,-18.8157118,5534,3338.217,5581.911
4442,10,5,534,FIF,3,368.4109464,175.9800323,-18.857059,359.809584,172.807949,-104.754311,Measured,86.5,"DESI-4892, DESI-3543",,-53.60781365400369,404.76956860278256,-18.857059,5534,3332.462,5584.381
4440,10,5,534,FIF,1,368.6286159,177.158131,-18.9562825,359.809584,172.807949,-104.754311,Measured,86.5,"DESI-4892, DESI-3543",,-54.6610192813652,405.3405803930864,-18.9562825,5534,3339.003,5587.346
4437,10,5,517,FIF,2,393.0296881,112.9773657,-18.9279682,385.29863,110.89198799999998,-104.923529,Measured,86.5,"DESI-4892, DESI-3543",,13.918679951759518,408.7181256699776,-18.9279682,5517,2907.815,5611.56
4439,10,5,517,FIF,4,393.9115257,113.434382,-19.0258306,385.29863,110.89198799999998,-104.923529,Measured,86.5,"DESI-4892, DESI-3543",,13.756481648366393,409.6980201345073,-19.0258306,5517,2908.905,5617.157
4436,10,5,517,FIF,1,393.7223033,114.4156508,-19.0526352,385.29863,110.89198799999998,-104.923529,Measured,86.5,"DESI-4892, DESI-3543",,12.764759986752157,409.8212342586988,-19.0526352,5517,2915.092,5617.867
4438,10,5,517,FIF,3,394.7974859,113.8914367,-19.1530692,385.29863,110.89198799999998,-104.923529,Measured,86.5,"DESI-4892, DESI-3543",,13.59552056604527,410.6818473575267,-19.1530692,5517,2909.92,5622.694
